Attr_For,Font_Size,Font_Weight,Is_Text,Nearest_Color,Nearest_Bg_Color,Distance_From_Input,Class
0.0,0.6364,0.25,0.0,grey,black,0.4363,None
0.0,0.6818,0.0,0.0,grey,black,0.1924,None
0.0,0.6818,0.0,0.0,grey,black,0.2181,None
0.0,0.7273,0.25,0.0,grey,black,0.2912,None
0.0,0.5909,0.25,0.0,grey,white,0.5922,None
0.0,0.7273,0.25,0.0,grey,black,0.1979,None
0.0,0.6818,0.0,0.0,grey,black,0.0,None
0.0,0.5909,0.25,0.0,grey,white,0.4579,None
0.0,0.6818,0.0,0.0,grey,black,0.0507,None
1.0,0.7,0.0,0.0,black,black,0.0075,None
0.0,0.5909,0.25,0.0,grey,white,0.6562,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.5909,0.25,0.0,grey,white,0.4268,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.5909,0.25,0.0,grey,white,0.1964,None
0.0,0.6364,0.25,0.0,grey,black,0.642,None
0.0,0.6818,0.0,0.0,grey,black,0.4802,None
0.0,0.7273,0.25,0.0,grey,black,0.4439,None
0.0,0.7273,0.25,0.0,grey,black,0.2166,None
0.0,0.2105,0.0,1.0,grey,black,1.0,None
0.0,0.5909,0.25,0.0,grey,white,0.5467,None
0.0,0.6364,0.25,0.0,grey,black,0.3025,None
0.0,0.5909,0.25,0.0,grey,white,0.5263,None
0.0,0.5909,0.25,0.0,grey,white,0.3003,None
0.0,0.7727,0.25,0.0,grey,black,0.7043,None
0.0,0.6364,0.25,0.0,grey,black,0.4289,None
0.0,0.5909,0.25,0.0,grey,white,0.2331,None
0.0,0.7273,0.25,0.0,grey,black,0.1447,None
0.0,0.6818,0.0,1.0,grey,black,0.0736,None
0.0,0.6364,0.25,0.0,grey,black,0.6549,None
0.0,0.6818,0.25,0.0,grey,white,0.0033,None
0.0,0.6364,0.25,0.0,grey,black,0.1264,None
0.0,0.5909,0.25,0.0,grey,white,0.4865,None
0.0,0.5909,0.25,0.0,grey,white,0.2459,None
0.0,0.6364,0.25,0.0,grey,black,0.1528,None
0.0,0.5909,0.25,0.0,grey,white,0.3573,None
0.0,0.6818,0.0,0.0,grey,black,0.6075,None
0.0,0.6818,0.0,0.0,grey,black,0.1418,None
0.0,0.6818,0.0,0.0,grey,white,0.0,None
0.0,0.6364,0.25,0.0,grey,black,0.19399999999999998,None
0.0,0.6364,0.25,0.0,grey,black,0.647,None
0.0,0.6818,0.0,0.0,grey,black,0.0,None
0.0,0.6818,0.0,0.0,grey,black,0.0296,None
0.0,0.6364,0.25,0.0,grey,black,0.1248,None
0.0,0.6818,0.0,0.0,grey,black,0.0427,None
0.0,0.6818,0.0,0.0,grey,white,0.0,None
0.0,0.6364,0.25,0.0,grey,black,0.2482,None
0.0,0.5909,0.25,0.0,grey,white,0.1332,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.6364,0.25,0.0,grey,black,0.1331,None
0.0,0.6818,0.0,0.0,grey,black,0.0246,None
0.0,0.7273,0.25,0.0,grey,black,0.25,None
0.0,0.6364,0.25,0.0,grey,black,0.5906,None
0.0,0.7727,0.25,0.0,grey,black,0.1527,None
0.0,0.7273,0.25,0.0,grey,black,0.5874,None
0.0,0.6818,0.0,0.0,grey,black,0.0,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.6818,0.0,0.0,grey,black,0.3424,None
0.0,0.6818,0.0,0.0,grey,white,0.0279,None
0.0,0.6818,0.0,0.0,grey,black,0.1018,None
0.0,0.6818,0.0,0.0,grey,black,0.0,None
0.0,0.6364,0.25,0.0,grey,black,0.6223,None
0.0,0.7273,0.25,0.0,grey,black,0.5436,None
0.0,0.6818,0.0,0.0,grey,black,1.0,None
0.0,0.6818,0.0,0.0,grey,black,0.1563,None
0.0,0.7273,0.25,0.0,grey,black,0.6661,None
0.0,0.7727,0.25,0.0,grey,black,0.3891,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.6818,0.0,0.0,grey,black,0.1898,None
0.0,0.6818,0.0,0.0,grey,black,0.257,None
0.0,0.6818,0.0,0.0,grey,white,0.0,None
0.0,0.6818,0.0,0.0,grey,black,0.0558,None
0.0,0.6364,0.25,0.0,grey,black,0.4885,None
0.0,0.7727,0.25,0.0,grey,black,0.0739,None
0.0,0.9091,0.25,0.0,grey,black,0.0969,None
0.0,0.7273,0.25,0.0,grey,black,0.4754,None
0.0,0.6818,0.0,0.0,grey,black,0.6075,None
0.0,0.6364,0.25,0.0,grey,black,0.6206,None
0.0,0.6364,0.25,0.0,grey,black,0.188,None
0.0,0.7273,0.25,0.0,grey,black,0.6353,None
0.0,0.6818,0.0,0.0,grey,white,0.0,None
0.0,0.6364,0.25,0.0,grey,black,0.5284,None
0.0,0.7273,0.25,0.0,grey,black,0.2139,None
0.0,0.6364,0.25,0.0,grey,black,0.1987,None
0.0,0.6364,0.25,0.0,grey,black,0.3311,None
0.0,0.6364,0.25,0.0,grey,black,0.18600000000000003,None
0.0,0.6818,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,0.0,grey,black,0.0055,None
0.0,0.5,0.0,1.0,white,black,0.0253,None
0.0,1.0,0.0,1.0,grey,black,0.0073,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,1.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.3684,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.0526,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.7,0.0,0.0,white,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,green,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.3667,1.0,1.0,white,grey,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,white,1.0,None
0.0,0.5,0.25,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,1.0,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,white,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.6,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.6,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.5263,0.0,0.0,white,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,0.0038,None
0.0,0.5,0.0,1.0,grey,black,0.1552,None
0.0,0.5,0.0,0.0,grey,black,0.0038,None
0.0,0.5,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,0.0,grey,black,0.0631,None
0.0,0.5,0.0,0.0,grey,black,0.0631,None
0.0,0.5,0.0,0.0,grey,black,0.0631,None
0.0,0.5,0.0,0.0,grey,black,0.0038,None
0.0,0.5,0.0,0.0,grey,black,0.0402,None
0.0,0.5,0.0,0.0,grey,black,0.1606,None
0.0,0.5,0.25,0.0,grey,white,0.0533,None
0.0,0.5,0.0,0.0,grey,white,0.0415,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.6667,0.25,0.0,white,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,white,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.25,0.0,grey,black,1.0,None
0.0,0.7,0.25,0.0,white,black,1.0,None
0.0,0.6333,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.6,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,white,black,0.0261,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,white,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.3684,0.0,1.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,0.0034,None
0.0,0.2105,0.0,1.0,grey,black,1.0,None
0.0,0.0526,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,0.0034,None
0.0,0.5,0.0,1.0,white,black,0.0264,None
0.0,0.6333,0.0,1.0,grey,black,0.0292,None
0.0,0.5,0.0,1.0,grey,black,0.0034,None
0.0,0.5,0.0,1.0,white,black,0.0253,None
0.0,0.5,0.25,1.0,grey,black,0.0905,None
0.0,0.5,0.25,1.0,white,black,0.0872,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.3684,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.3684,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.3684,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.7,0.0,0.0,white,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.6,0.0,0.0,grey,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.5,0.0,1.0,grey,white,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.6333,0.0,1.0,grey,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,1.0,1.0,white,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.6,0.0,1.0,grey,black,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,green,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.0,1.0,1.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.4,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.0,1.0,grey,black,1.0,None
0.0,0.5,0.25,1.0,grey,white,1.0,None
0.0,0.5,0.0,1.0,white,black,1.0,None
0.0,0.5,1.0,1.0,grey,black,1.0,None
0.0,0.4,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.4,1.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,1.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,white,1.0,None
0.0,0.6364,0.25,0.0,grey,black,0.135,None
0.0,0.2105,0.0,0.0,grey,black,0.0466,None
0.0,0.2632,0.25,0.0,grey,black,0.0538,None
0.0,0.1667,0.0,0.0,red,white,0.0042,None
0.0,0.1667,0.0,0.0,grey,black,0.0031,None
0.0,0.1667,0.0,0.0,grey,black,0.0031,None
0.0,0.0556,0.0,0.0,red,black,0.0041,None
0.0,0.4211,0.0,1.0,grey,black,0.0621,None
0.0,0.2105,0.25,1.0,grey,black,0.0509,None
0.0,0.2105,0.0,1.0,white,black,0.0324,None
0.0,0.2105,0.0,0.0,grey,black,0.0827,None
0.0,0.2105,0.0,0.0,grey,black,0.0832,None
0.0,0.2105,0.0,0.0,grey,black,0.0352,None
0.0,0.2105,0.0,0.0,grey,black,0.0243,None
0.0,0.2105,0.0,0.0,grey,black,0.0445,None
0.0,0.3684,0.0,0.0,grey,black,0.0056,None
0.0,0.2105,0.0,0.0,grey,black,0.003,None
0.0,0.1667,0.0,0.0,grey,black,0.013999999999999999,None
0.0,0.2105,1.0,0.0,grey,black,0.1376,None
0.0,0.2105,0.0,0.0,grey,black,0.055999999999999994,None
0.0,0.2105,0.0,0.0,grey,black,0.0053,None
0.0,0.2105,0.0,0.0,grey,white,0.0264,None
0.0,0.2105,0.0,0.0,grey,black,0.0523,None
0.0,0.2105,0.0,0.0,grey,black,0.0243,None
0.0,0.5263,0.0,0.0,white,black,0.0469,None
0.0,0.4737,0.25,0.0,white,black,0.0416,None
0.0,0.2105,0.0,0.0,grey,black,0.0306,None
0.0,0.2105,0.0,0.0,grey,black,0.0113,None
0.0,0.2105,0.25,0.0,grey,black,0.0127,None
0.0,0.2105,0.0,0.0,grey,black,0.0551,None
0.0,0.2105,0.25,0.0,grey,white,0.0116,None
0.0,0.2105,0.0,0.0,grey,black,0.0492,None
0.0,0.2105,0.0,0.0,grey,black,0.0445,None
0.0,0.2105,0.0,0.0,grey,black,0.0563,None
0.0,0.2105,0.0,0.0,grey,black,0.048,None
0.0,0.4444,0.25,0.0,white,black,0.0177,None
0.0,0.1667,0.0,0.0,grey,black,0.0145,None
0.0,0.1667,0.0,0.0,grey,black,0.1337,None
0.0,0.1667,0.0,0.0,grey,black,0.0223,None
0.0,0.1667,0.0,0.0,grey,black,0.0041,None
0.0,0.1667,0.0,0.0,grey,white,0.0,None
0.0,0.1667,0.0,0.0,grey,black,0.0266,None
0.0,0.1667,1.0,0.0,grey,black,0.1421,None
0.0,0.0556,0.0,0.0,red,black,0.0041,None
0.0,0.1667,0.0,0.0,grey,black,0.1337,None
0.0,0.1667,0.0,0.0,grey,black,0.0213,None
0.0,0.1667,0.0,0.0,grey,black,0.1148,None
0.0,0.1667,0.0,0.0,grey,black,0.0022,None
0.0,0.1667,0.0,0.0,grey,black,0.0265,None
0.0,0.1667,0.0,0.0,grey,black,0.0072,None
0.0,0.1667,0.0,0.0,grey,white,0.0,None
0.0,0.1667,0.0,0.0,grey,black,0.0041,None
0.0,0.1667,0.0,0.0,grey,black,0.0224,None
1.0,0.1667,0.25,0.0,grey,white,0.0146,None
0.0,0.1667,0.0,0.0,grey,black,0.0,None
0.0,0.1667,0.0,0.0,grey,black,0.0146,None
0.0,0.1667,0.0,0.0,grey,black,0.1311,None
0.0,0.1667,0.0,0.0,red,black,0.0027,None
0.0,0.5,0.0,0.0,white,black,0.0214,None
0.0,0.1667,0.0,0.0,grey,white,0.027999999999999997,None
0.0,0.1667,0.0,0.0,grey,black,0.0237,None
0.0,0.1667,0.0,0.0,red,black,0.0027,None
0.0,0.1667,0.0,0.0,grey,black,0.0176,None
0.0,0.1667,0.0,0.0,grey,black,0.0167,None
0.0,0.1667,0.0,0.0,grey,black,0.0236,None
0.0,0.0556,0.0,0.0,red,black,0.0041,None
0.0,0.1667,0.0,0.0,grey,black,0.0166,None
0.0,0.1667,0.0,0.0,grey,black,0.0031,None
0.0,0.1667,0.0,0.0,grey,white,0.0,None
0.0,0.2105,0.0,0.0,grey,black,0.0352,None
0.0,0.2105,0.0,0.0,grey,black,0.051,None
0.0,0.2105,0.0,1.0,grey,black,0.0677,None
0.0,0.0526,0.0,1.0,grey,black,0.0409,None
0.0,0.2105,1.0,1.0,white,black,0.039,None
0.0,0.2105,0.0,1.0,grey,white,0.0445,None
0.0,0.0526,0.0,1.0,grey,black,0.0323,None
0.0,0.2105,0.25,1.0,grey,black,0.0149,None
0.0,0.2105,0.0,1.0,white,black,0.0281,None
0.0,0.2105,1.0,1.0,white,black,0.0485,None
0.0,0.2105,0.25,1.0,grey,white,0.0945,None
0.0,0.2105,1.0,1.0,white,black,0.0555,None
0.0,0.1667,0.0,0.0,grey,black,0.0227,None
0.0,0.2105,0.25,1.0,white,black,0.0801,None
0.0,0.0526,0.0,1.0,grey,black,0.0729,None
0.0,0.2105,0.0,0.0,grey,black,0.0284,None
0.0,0.2105,0.0,1.0,grey,black,0.1318,None
0.0,0.2105,0.0,0.0,grey,black,0.0026,None
0.0,0.2105,0.0,0.0,grey,black,0.032,None
0.0,0.2105,0.0,0.0,grey,black,0.0234,None
0.0,0.2105,0.0,0.0,grey,black,0.0335,None
0.0,0.2105,0.0,0.0,grey,black,0.0052,None
0.0,0.2105,0.0,0.0,grey,black,0.1203,None
0.0,0.2105,0.0,0.0,grey,white,0.0642,None
0.0,0.4211,0.0,0.0,grey,black,0.0633,None
0.0,0.2105,0.0,0.0,grey,black,0.1311,None
0.0,0.2105,0.0,0.0,grey,black,0.128,None
0.0,0.2105,0.0,1.0,grey,black,0.0296,None
0.0,0.2105,0.0,1.0,white,black,0.040999999999999995,None
0.0,0.2105,0.0,1.0,white,black,0.0348,None
0.0,0.2105,0.0,1.0,white,black,0.0262,None
0.0,0.2105,0.25,1.0,grey,black,0.013000000000000001,None
0.0,0.2105,0.0,0.0,grey,black,0.0633,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
1.0,0.2105,0.0,1.0,grey,black,0.0026,None
0.0,0.2105,0.25,1.0,grey,black,0.0212,None
0.0,0.2105,0.0,0.0,grey,white,0.0587,None
0.0,0.2105,0.0,0.0,grey,black,0.0335,None
0.0,0.2105,0.0,0.0,grey,black,0.0264,None
0.0,0.2105,0.0,0.0,grey,black,0.0638,None
0.0,0.5263,0.25,0.0,white,black,0.0372,None
0.0,1.0,0.0,0.0,grey,black,0.0509,None
0.0,0.2105,0.0,0.0,grey,black,0.0068,None
0.0,0.2105,0.0,0.0,grey,green,0.0394,None
0.0,0.2105,0.0,0.0,grey,white,0.0,None
0.0,0.2105,0.0,0.0,grey,black,0.0052,None
0.0,0.2105,0.0,0.0,white,black,0.044000000000000004,None
0.0,0.2105,0.0,0.0,grey,black,0.0068,None
0.0,0.2105,0.25,0.0,white,green,0.0779,None
0.0,0.2105,0.0,0.0,grey,black,0.0248,None
0.0,0.0526,0.0,1.0,grey,black,0.0797,None
0.0,0.2105,0.0,0.0,grey,white,0.0,None
0.0,0.2105,0.0,0.0,grey,black,0.0054,None
0.0,1.0,0.0,0.0,grey,black,0.053,None
0.0,0.2105,0.0,0.0,grey,black,0.0265,None
0.0,0.2105,0.0,0.0,grey,black,0.0243,None
0.0,0.2105,0.0,0.0,grey,black,0.0332,None
0.0,0.2105,0.0,0.0,grey,black,0.0411,None
0.0,0.0,1.0,1.0,white,grey,0.052000000000000005,None
0.0,0.2105,0.0,1.0,white,black,0.0302,None
0.0,0.2105,0.0,1.0,grey,black,0.0285,None
0.0,0.2105,0.0,1.0,grey,black,0.0262,None
0.0,0.2105,0.0,1.0,grey,black,0.0241,None
0.0,0.2105,0.0,1.0,grey,black,0.0308,None
0.0,1.0,0.0,1.0,grey,black,0.0511,None
0.0,0.2105,0.0,1.0,grey,black,0.1155,None
0.0,0.2105,0.25,0.0,grey,black,0.0014,None
0.0,0.2105,0.0,1.0,white,black,0.0232,None
0.0,0.1667,0.0,0.0,grey,black,0.0005,None
0.0,0.1667,0.0,0.0,grey,black,0.0027,None
